# estimate result
# timestamp tx ty tz qx qy qz qw
413.491600 267.8897 -2.0833 -36.3566 0.0288 0.9912 0.0035 -0.1288
413.595230 267.6653 -2.0817 -37.2487 0.0309 0.9910 0.0044 -0.1301
413.698993 267.4402 -2.0792 -38.1038 0.0306 0.9909 0.0056 -0.1310
413.802577 267.2209 -2.0781 -38.9538 0.0306 0.9907 0.0059 -0.1323
413.906355 267.0227 -2.0752 -39.7795 0.0299 0.9906 0.0046 -0.1336
414.010139 266.8037 -2.0754 -40.5806 0.0289 0.9905 0.0019 -0.1346
414.113787 266.5926 -2.0789 -41.3668 0.0281 0.9904 0.0004 -0.1355
414.217234 266.3869 -2.0781 -42.1201 0.0280 0.9903 0.0009 -0.1362
414.321008 266.1906 -2.0756 -42.8662 0.0277 0.9902 0.0029 -0.1370
414.424776 265.9996 -2.0804 -43.5547 0.0276 0.9902 0.0037 -0.1372
414.528212 265.8178 -2.0875 -44.2192 0.0265 0.9903 0.0025 -0.1364
414.631775 265.6403 -2.0891 -44.8721 0.0254 0.9906 0.0006 -0.1342
414.735545 265.4823 -2.0925 -45.4895 0.0247 0.9910 -0.0001 -0.1312
414.838863 265.3675 -2.0959 -46.0819 0.0225 0.9915 0.0001 -0.1283
414.942362 265.2666 -2.0978 -46.6447 0.0205 0.9920 0.0003 -0.1249
415.045971 265.1500 -2.1035 -47.1957 0.0191 0.9927 0.0008 -0.1191
415.149496 265.0330 -2.1033 -47.7406 0.0197 0.9936 0.0011 -0.1108
415.252945 264.9419 -2.1051 -48.2401 0.0201 0.9948 0.0007 -0.1003
415.356344 264.8745 -2.1085 -48.7389 0.0211 0.9960 0.0006 -0.0864
415.459555 264.8396 -2.1093 -49.2292 0.0215 0.9975 0.0008 -0.0678
415.562856 264.8340 -2.1133 -49.7266 0.0214 0.9987 0.0023 -0.0451
415.666032 264.8482 -2.1139 -50.2217 0.0218 0.9996 0.0034 -0.0188
415.769149 264.8951 -2.1131 -50.6973 0.0222 0.9997 0.0048 0.0112
415.872266 264.9863 -2.1112 -51.1795 0.0220 0.9988 0.0069 0.0437
415.975506 265.1018 -2.1141 -51.6393 0.0208 0.9967 0.0095 0.0781
416.078998 265.2360 -2.1178 -52.0771 0.0184 0.9933 0.0126 0.1134
416.182077 265.4092 -2.1167 -52.5127 0.0170 0.9886 0.0149 0.1487
416.285414 265.6076 -2.1167 -52.9207 0.0164 0.9826 0.0156 0.1843
416.388769 265.8329 -2.1185 -53.3304 0.0179 0.9749 0.0171 0.2212
416.492196 266.0944 -2.1134 -53.7129 0.0174 0.9655 0.0175 0.2591
416.595471 266.4099 -2.1105 -54.0759 0.0159 0.9546 0.0174 0.2969
416.698946 266.7574 -2.1072 -54.4355 0.0131 0.9419 0.0180 0.3351
416.802379 267.1209 -2.1017 -54.7754 0.0164 0.9274 0.0202 0.3733
416.905823 267.5055 -2.1007 -55.1032 0.0217 0.9108 0.0202 0.4117
417.009315 267.9234 -2.1042 -55.3693 0.0244 0.8928 0.0180 0.4494
417.112928 268.3832 -2.1056 -55.5931 0.0263 0.8737 0.0138 0.4856
417.216536 268.8672 -2.1037 -55.7970 0.0273 0.8539 0.0101 0.5197
417.320283 269.3756 -2.1003 -55.9681 0.0286 0.8344 0.0081 0.5504
417.424127 269.8976 -2.1017 -56.1091 0.0264 0.8160 0.0072 0.5774
417.528117 270.4537 -2.1145 -56.2294 0.0225 0.7994 0.0093 0.6003
417.632108 271.0181 -2.1252 -56.3220 0.0182 0.7850 0.0101 0.6191
417.736291 271.5880 -2.1322 -56.4096 0.0170 0.7731 0.0096 0.6340
417.840463 272.1666 -2.1350 -56.4711 0.0160 0.7636 0.0059 0.6454
417.944664 272.7672 -2.1408 -56.5406 0.0133 0.7564 0.0048 0.6539
418.048942 273.3849 -2.1426 -56.6023 0.0102 0.7518 0.0058 0.6593
418.153188 274.0207 -2.1456 -56.6696 0.0080 0.7492 0.0070 0.6623
418.257428 274.6587 -2.1533 -56.7401 0.0073 0.7483 0.0075 0.6633
418.361663 275.3145 -2.1538 -56.8019 0.0082 0.7482 0.0043 0.6634
418.465755 275.9728 -2.1551 -56.8749 0.0127 0.7481 0.0006 0.6634
418.569839 276.6517 -2.1557 -56.9653 0.0169 0.7481 -0.0013 0.6633
418.673777 277.3542 -2.1592 -57.0628 0.0186 0.7483 -0.0008 0.6631
418.777802 278.0830 -2.1705 -57.1622 0.0185 0.7486 0.0016 0.6627
418.881620 278.8634 -2.1742 -57.2451 0.0177 0.7496 0.0013 0.6616
418.985591 279.6340 -2.1838 -57.3442 0.0160 0.7511 0.0008 0.6600
419.089407 280.4211 -2.1881 -57.4489 0.0142 0.7531 -0.0011 0.6578
419.193427 281.2148 -2.1976 -57.5641 0.0122 0.7556 -0.0036 0.6549
419.297145 282.0426 -2.2043 -57.6830 0.0110 0.7588 -0.0050 0.6512
419.400948 282.8847 -2.2130 -57.8231 0.0088 0.7621 -0.0049 0.6474
419.504690 283.7425 -2.2201 -57.9754 0.0054 0.7654 -0.0049 0.6436
419.608481 284.6130 -2.2308 -58.1237 0.0031 0.7688 -0.0047 0.6395
419.712190 285.5000 -2.2399 -58.3014 0.0028 0.7717 -0.0055 0.6359
419.815923 286.4130 -2.2453 -58.4845 0.0048 0.7748 -0.0051 0.6322
419.919527 287.3354 -2.2551 -58.6934 0.0052 0.7769 -0.0035 0.6296
420.023141 288.2776 -2.2616 -58.9013 0.0050 0.7784 -0.0016 0.6277
420.126876 289.2303 -2.2662 -59.1206 0.0039 0.7792 0.0008 0.6268
420.230495 290.1957 -2.2693 -59.3371 0.0039 0.7797 0.0025 0.6261
420.334115 291.1699 -2.2762 -59.5476 0.0037 0.7802 0.0025 0.6255
420.437732 292.1386 -2.2808 -59.7542 0.0030 0.7807 -0.0001 0.6249
420.541471 293.1380 -2.2843 -59.9664 0.0034 0.7811 -0.0023 0.6244
420.645086 294.1404 -2.2900 -60.1870 0.0031 0.7816 -0.0035 0.6238
420.748723 295.1680 -2.2998 -60.4201 0.0030 0.7821 -0.0040 0.6231
420.852441 296.1987 -2.3076 -60.6558 0.0032 0.7826 -0.0033 0.6225
420.956058 297.2388 -2.3160 -60.9023 0.0029 0.7831 -0.0035 0.6219
421.059697 298.2614 -2.3218 -61.1395 0.0017 0.7838 -0.0034 0.6210
421.163289 299.3169 -2.3272 -61.3912 0.0012 0.7843 -0.0035 0.6203
421.266904 300.3700 -2.3360 -61.6370 0.0014 0.7850 -0.0026 0.6195
421.370535 301.4189 -2.3394 -61.8731 0.0009 0.7854 -0.0036 0.6189
421.474129 302.4805 -2.3518 -62.1390 0.0022 0.7852 -0.0039 0.6192
421.577764 303.5487 -2.3561 -62.4090 0.0022 0.7848 -0.0045 0.6197
421.681359 304.6084 -2.3730 -62.6474 -0.0000 0.7848 -0.0035 0.6198
421.784975 305.6705 -2.3793 -62.9069 -0.0010 0.7844 -0.0021 0.6202
421.888593 306.6923 -2.3803 -63.1598 -0.0022 0.7841 -0.0032 0.6207
421.992220 307.7660 -2.3861 -63.4106 -0.0012 0.7836 -0.0036 0.6213
422.095948 308.8293 -2.3957 -63.6634 0.0015 0.7829 -0.0044 0.6222
422.199565 309.8792 -2.4102 -63.9000 0.0013 0.7823 -0.0062 0.6228
422.303179 311.0225 -2.4290 -64.1024 0.0002 0.7823 -0.0050 0.6229
422.406795 312.0876 -2.4451 -64.3431 -0.0000 0.7821 -0.0042 0.6232
422.510407 313.1886 -2.4690 -64.5539 -0.0002 0.7820 -0.0055 0.6232
422.614169 314.2953 -2.4879 -64.7894 -0.0018 0.7818 -0.0069 0.6235
422.717765 315.3684 -2.4975 -65.0075 -0.0027 0.7821 -0.0074 0.6231
422.821524 316.4215 -2.5110 -65.2426 -0.0040 0.7825 -0.0066 0.6227
422.925134 317.4650 -2.5218 -65.4784 -0.0050 0.7831 -0.0059 0.6219
423.028737 318.5036 -2.5321 -65.7254 -0.0054 0.7838 -0.0057 0.6210
423.132478 319.5250 -2.5431 -65.9628 -0.0049 0.7847 -0.0057 0.6198
423.236090 320.5566 -2.5500 -66.2081 -0.0042 0.7859 -0.0069 0.6183
423.339832 321.5709 -2.5609 -66.4539 -0.0040 0.7871 -0.0084 0.6168
423.443441 322.6028 -2.5745 -66.7146 -0.0041 0.7880 -0.0091 0.6155
423.547065 323.6289 -2.5866 -66.9770 -0.0047 0.7891 -0.0087 0.6142
423.650822 324.6437 -2.5958 -67.2227 -0.0064 0.7904 -0.0083 0.6125
423.754420 325.6393 -2.6055 -67.4764 -0.0077 0.7916 -0.0066 0.6110
423.858178 326.6606 -2.6082 -67.7547 -0.0072 0.7926 -0.0054 0.6097
423.961775 327.6465 -2.6144 -68.0328 -0.0058 0.7936 -0.0053 0.6084
424.065390 328.5802 -2.6259 -68.2825 -0.0034 0.7944 -0.0061 0.6073
424.169134 329.5020 -2.6369 -68.5400 -0.0014 0.7951 -0.0058 0.6065
424.272765 330.4187 -2.6453 -68.8085 0.0002 0.7954 -0.0056 0.6060
424.376366 331.3205 -2.6571 -69.0688 0.0021 0.7957 -0.0054 0.6057
424.480102 332.1919 -2.6672 -69.3130 0.0035 0.7958 -0.0054 0.6055
424.583732 333.0449 -2.6767 -69.5468 0.0040 0.7960 -0.0050 0.6053
424.687481 333.8927 -2.6919 -69.7833 0.0049 0.7959 -0.0039 0.6054
424.791072 334.7201 -2.7068 -70.0097 0.0064 0.7952 -0.0036 0.6064
424.894564 335.5634 -2.7171 -70.2370 0.0084 0.7939 -0.0024 0.6079
424.998182 336.4123 -2.7266 -70.4569 0.0096 0.7917 -0.0007 0.6108
425.101735 337.2691 -2.7404 -70.6626 0.0102 0.7888 0.0014 0.6146
425.205180 338.1196 -2.7542 -70.8607 0.0099 0.7852 0.0017 0.6192
425.308777 338.9626 -2.7705 -71.0243 0.0105 0.7814 0.0002 0.6240
425.412270 339.8126 -2.7831 -71.1711 0.0120 0.7774 -0.0024 0.6289
425.515889 340.6508 -2.7909 -71.3378 0.0132 0.7732 -0.0053 0.6340
425.619519 341.5009 -2.8040 -71.4647 0.0126 0.7699 -0.0081 0.6380
425.723245 342.3507 -2.8209 -71.6022 0.0115 0.7672 -0.0096 0.6413
425.826916 343.2255 -2.8402 -71.7405 0.0105 0.7654 -0.0101 0.6434
425.930595 344.0844 -2.8544 -71.8831 0.0092 0.7643 -0.0116 0.6447
426.034564 344.9636 -2.8697 -72.0130 0.0083 0.7642 -0.0132 0.6448
426.138241 345.8419 -2.8848 -72.1590 0.0081 0.7643 -0.0145 0.6446
426.241694 346.7399 -2.9025 -72.3191 0.0086 0.7648 -0.0139 0.6441
426.345447 347.6540 -2.9176 -72.4724 0.0076 0.7654 -0.0123 0.6434
426.449188 348.5789 -2.9302 -72.6219 0.0041 0.7662 -0.0093 0.6425
426.553089 349.5290 -2.9413 -72.7749 -0.0026 0.7675 -0.0050 0.6411
426.656532 350.5065 -2.9462 -72.9397 -0.0052 0.7692 -0.0040 0.6390
426.760392 351.4813 -2.9501 -73.0981 -0.0057 0.7713 -0.0097 0.6364
426.864012 352.4562 -2.9552 -73.2856 -0.0029 0.7735 -0.0147 0.6336
426.967759 353.4285 -2.9592 -73.4734 -0.0038 0.7754 -0.0147 0.6313
427.071534 354.4872 -2.9712 -73.6925 -0.0056 0.7773 -0.0095 0.6290
427.175170 355.4806 -2.9871 -73.9319 -0.0057 0.7787 -0.0075 0.6274
427.279156 356.5202 -2.9932 -74.1736 -0.0015 0.7798 -0.0110 0.6259
427.382358 357.5658 -3.0006 -74.3932 0.0000 0.7809 -0.0157 0.6244
427.486096 358.6392 -3.0085 -74.6282 -0.0031 0.7823 -0.0174 0.6227
427.589693 359.6917 -3.0186 -74.8836 -0.0067 0.7836 -0.0167 0.6210
427.693440 360.7873 -3.0379 -75.1351 -0.0066 0.7853 -0.0195 0.6188
427.797177 361.8491 -3.0582 -75.4160 -0.0008 0.7864 -0.0230 0.6172
427.900914 362.9523 -3.0788 -75.6979 0.0042 0.7878 -0.0236 0.6155
428.004577 364.0755 -3.1006 -75.9956 0.0051 0.7892 -0.0193 0.6138
428.108290 365.2324 -3.1208 -76.3188 0.0033 0.7909 -0.0137 0.6118
428.211907 366.3593 -3.1417 -76.6259 0.0016 0.7927 -0.0111 0.6095
428.315503 367.5004 -3.1616 -76.9206 0.0014 0.7942 -0.0117 0.6075
428.419133 368.6210 -3.1826 -77.2105 0.0022 0.7955 -0.0120 0.6058
428.522607 369.7397 -3.2009 -77.5052 0.0039 0.7965 -0.0117 0.6045
428.626221 370.8603 -3.2200 -77.8166 0.0051 0.7970 -0.0114 0.6039
428.729848 371.9849 -3.2436 -78.1398 0.0037 0.7970 -0.0100 0.6038
428.833451 373.1132 -3.2652 -78.4658 0.0022 0.7968 -0.0084 0.6042
428.936946 374.2432 -3.2833 -78.7685 0.0041 0.7965 -0.0087 0.6045
429.040563 375.3467 -3.2967 -79.0646 0.0094 0.7957 -0.0105 0.6055
429.144051 376.4907 -3.3216 -79.3842 0.0143 0.7937 -0.0098 0.6081
429.247539 377.6286 -3.3449 -79.6943 0.0157 0.7914 -0.0070 0.6110
429.351161 378.7640 -3.3669 -79.9767 0.0146 0.7895 -0.0038 0.6136
429.454646 379.8876 -3.3849 -80.2520 0.0128 0.7876 -0.0051 0.6161
429.558282 381.0278 -3.4065 -80.5096 0.0110 0.7861 -0.0082 0.6180
429.661878 382.1484 -3.4293 -80.7640 0.0101 0.7848 -0.0114 0.6196
429.765493 383.2733 -3.4404 -81.0211 0.0093 0.7839 -0.0138 0.6207
429.869237 384.3982 -3.4628 -81.2820 0.0087 0.7833 -0.0133 0.6215
429.972909 385.5391 -3.4773 -81.5482 0.0076 0.7827 -0.0102 0.6223
430.076503 386.6412 -3.5048 -81.7891 0.0065 0.7821 -0.0062 0.6231
430.180102 387.8196 -3.5227 -82.0691 0.0054 0.7813 -0.0058 0.6241
430.283819 388.9554 -3.5385 -82.3109 0.0054 0.7814 -0.0095 0.6239
430.387435 390.0402 -3.5524 -82.5416 0.0072 0.7812 -0.0138 0.6240
430.491050 391.1356 -3.5761 -82.7745 0.0090 0.7812 -0.0128 0.6241
430.594789 392.2406 -3.5999 -83.0282 0.0090 0.7804 -0.0104 0.6251
430.699180 393.3552 -3.6174 -83.2757 0.0088 0.7793 -0.0071 0.6265
430.802102 394.4600 -3.6361 -83.5225 0.0088 0.7783 -0.0049 0.6278
430.905793 395.5057 -3.6614 -83.7755 0.0072 0.7772 -0.0041 0.6291
431.009424 396.6134 -3.6797 -83.9942 0.0058 0.7768 -0.0058 0.6297
431.113097 397.7185 -3.6980 -84.2042 0.0048 0.7760 -0.0082 0.6306
431.216698 398.8048 -3.7172 -84.4215 0.0052 0.7752 -0.0107 0.6315
431.320244 399.9231 -3.7366 -84.6514 0.0069 0.7747 -0.0118 0.6322
431.423987 401.0051 -3.7617 -84.8550 0.0071 0.7743 -0.0119 0.6326
431.527594 402.0554 -3.7892 -85.0629 0.0068 0.7738 -0.0086 0.6333
431.631198 403.1344 -3.8142 -85.2793 0.0053 0.7735 -0.0053 0.6337
431.734939 404.2121 -3.8274 -85.4967 0.0041 0.7732 -0.0050 0.6341
431.838560 405.2745 -3.8423 -85.7167 0.0046 0.7731 -0.0060 0.6342
431.942312 406.3486 -3.8634 -85.9412 0.0053 0.7730 -0.0075 0.6343
432.046005 407.4172 -3.8810 -86.1489 0.0042 0.7730 -0.0082 0.6344
432.149544 408.4680 -3.8994 -86.3646 0.0037 0.7727 -0.0070 0.6347
432.253310 409.5224 -3.9112 -86.5725 0.0063 0.7727 -0.0067 0.6348
432.356947 410.5607 -3.9284 -86.7610 0.0089 0.7727 -0.0100 0.6346
432.460494 411.5884 -3.9506 -86.9724 0.0121 0.7726 -0.0095 0.6347
432.564234 412.6424 -3.9661 -87.1857 0.0112 0.7723 -0.0075 0.6351
432.667876 413.6926 -3.9885 -87.3818 0.0097 0.7725 -0.0067 0.6349
432.771522 414.7132 -4.0079 -87.5858 0.0099 0.7729 -0.0091 0.6344
432.875097 415.7460 -4.0346 -87.7566 0.0091 0.7740 -0.0136 0.6330
432.978821 416.7691 -4.0557 -87.9578 0.0070 0.7749 -0.0158 0.6318
433.082455 417.8172 -4.0783 -88.1689 0.0046 0.7760 -0.0152 0.6306
433.186214 418.9014 -4.1005 -88.3897 0.0042 0.7774 -0.0141 0.6288
433.289815 419.9528 -4.1211 -88.6112 0.0054 0.7790 -0.0138 0.6269
433.393442 421.0189 -4.1407 -88.8514 0.0072 0.7803 -0.0132 0.6253
433.497111 422.0575 -4.1617 -89.0749 0.0098 0.7818 -0.0131 0.6233
433.600648 423.1334 -4.1869 -89.3376 0.0126 0.7828 -0.0122 0.6220
433.704277 424.1979 -4.2017 -89.5883 0.0157 0.7840 -0.0114 0.6205
433.807894 425.2609 -4.2220 -89.8453 0.0166 0.7850 -0.0075 0.6192
433.911668 426.3307 -4.2451 -90.1028 0.0171 0.7857 -0.0034 0.6184
434.015111 427.3591 -4.2655 -90.3594 0.0170 0.7860 -0.0025 0.6180
434.118861 428.4146 -4.2864 -90.6032 0.0186 0.7867 -0.0023 0.6171
434.222475 429.4559 -4.3090 -90.8434 0.0176 0.7871 -0.0030 0.6166
434.326170 430.5003 -4.3285 -91.1060 0.0150 0.7879 -0.0033 0.6156
434.429707 431.5553 -4.3518 -91.3527 0.0118 0.7892 -0.0057 0.6140
434.533428 432.6180 -4.3726 -91.6234 0.0103 0.7904 -0.0083 0.6125
434.637062 433.6837 -4.3942 -91.9109 0.0087 0.7916 -0.0104 0.6109
434.740658 434.7554 -4.4156 -92.1968 0.0073 0.7928 -0.0110 0.6094
434.844401 435.8704 -4.4332 -92.5039 0.0063 0.7942 -0.0109 0.6075
434.948018 436.9743 -4.4497 -92.8077 0.0061 0.7954 -0.0104 0.6060
435.051631 438.0297 -4.4759 -93.0992 0.0062 0.7965 -0.0089 0.6046
435.155249 439.1141 -4.4939 -93.4109 0.0064 0.7972 -0.0080 0.6037
435.258862 440.2195 -4.5163 -93.7396 0.0071 0.7975 -0.0074 0.6033
435.362499 441.2976 -4.5346 -94.0577 0.0075 0.7976 -0.0077 0.6031
435.466220 442.3897 -4.5528 -94.3628 0.0074 0.7981 -0.0070 0.6024
435.569834 443.4848 -4.5720 -94.6710 0.0068 0.7985 -0.0062 0.6019
435.673449 444.6073 -4.5895 -95.0064 0.0068 0.7989 -0.0063 0.6014
435.777071 445.6964 -4.6097 -95.3238 0.0080 0.7992 -0.0067 0.6010
435.880750 446.7917 -4.6279 -95.6343 0.0083 0.7996 -0.0065 0.6004
435.984384 447.8700 -4.6497 -95.9458 0.0086 0.8000 -0.0063 0.5999
436.088035 448.9352 -4.6740 -96.2531 0.0100 0.8006 -0.0065 0.5990
436.191779 450.0102 -4.6923 -96.5708 0.0114 0.8015 -0.0071 0.5979
436.295412 451.0828 -4.7063 -96.8847 0.0115 0.8024 -0.0071 0.5966
436.399135 452.1301 -4.7293 -97.2045 0.0106 0.8036 -0.0056 0.5950
436.502748 453.1939 -4.7461 -97.5280 0.0098 0.8049 -0.0046 0.5933
436.606484 454.2540 -4.7608 -97.8722 0.0084 0.8063 -0.0049 0.5915
436.710105 455.2920 -4.7808 -98.1959 0.0070 0.8082 -0.0053 0.5889
436.813744 456.3102 -4.8028 -98.5264 0.0066 0.8103 -0.0064 0.5860
436.917459 457.3284 -4.8222 -98.8665 0.0071 0.8122 -0.0073 0.5833
437.021095 458.3183 -4.8396 -99.2048 0.0078 0.8141 -0.0075 0.5806
437.124817 459.2786 -4.8544 -99.5451 0.0085 0.8156 -0.0070 0.5785
437.228451 460.2214 -4.8691 -99.9041 0.0100 0.8163 -0.0066 0.5775
437.332048 461.1602 -4.8905 -100.2230 0.0112 0.8171 -0.0063 0.5764
437.435664 462.1055 -4.9134 -100.5681 0.0110 0.8177 -0.0052 0.5754
437.539296 463.0288 -4.9277 -100.9157 0.0106 0.8182 -0.0022 0.5748
437.642895 463.9264 -4.9475 -101.2446 0.0113 0.8186 -0.0004 0.5742
437.746530 464.8068 -4.9676 -101.5701 0.0140 0.8191 -0.0034 0.5734
437.850146 465.6725 -4.9791 -101.8898 0.0175 0.8198 -0.0074 0.5724
437.953866 466.5067 -4.9961 -102.1737 0.0148 0.8209 -0.0082 0.5708
438.057478 467.3445 -5.0148 -102.4828 0.0102 0.8224 -0.0045 0.5688
438.161218 468.1508 -5.0357 -102.7886 0.0060 0.8240 -0.0022 0.5665
438.264961 468.9454 -5.0427 -103.0902 0.0062 0.8265 -0.0044 0.5629
438.368578 469.7073 -5.0543 -103.3961 0.0061 0.8290 -0.0058 0.5592
438.472336 470.4297 -5.0683 -103.7000 0.0069 0.8318 -0.0049 0.5549
438.576058 471.1306 -5.0848 -103.9992 0.0082 0.8353 -0.0050 0.5496
438.679910 471.7805 -5.0998 -104.3051 0.0113 0.8393 -0.0083 0.5434
438.783661 472.3928 -5.1164 -104.6056 0.0148 0.8437 -0.0106 0.5364
438.887279 473.0096 -5.1304 -104.9150 0.0178 0.8481 -0.0101 0.5294
438.991021 473.6045 -5.1455 -105.2558 0.0190 0.8520 -0.0055 0.5232
439.094761 474.1596 -5.1606 -105.5618 0.0204 0.8558 -0.0012 0.5168
439.198395 474.6956 -5.1799 -105.8687 0.0226 0.8591 0.0019 0.5113
439.301991 475.2178 -5.1915 -106.1912 0.0256 0.8614 0.0038 0.5073
439.405604 475.7209 -5.2067 -106.4851 0.0278 0.8630 0.0045 0.5044
439.509221 476.2013 -5.2164 -106.7609 0.0297 0.8639 0.0046 0.5027
439.612718 476.6739 -5.2257 -107.0443 0.0319 0.8642 0.0051 0.5022
439.716333 477.1317 -5.2352 -107.3075 0.0327 0.8640 0.0065 0.5024
439.819824 477.5818 -5.2440 -107.5571 0.0333 0.8632 0.0073 0.5036
439.923439 478.0222 -5.2581 -107.8108 0.0330 0.8617 0.0083 0.5064
440.027056 478.4449 -5.2703 -108.0302 0.0318 0.8599 0.0082 0.5094
440.130546 478.8478 -5.2801 -108.2475 0.0318 0.8576 0.0084 0.5133
440.234160 479.2386 -5.2860 -108.4372 0.0315 0.8551 0.0070 0.5175
440.337796 479.6223 -5.2975 -108.6361 0.0328 0.8518 0.0072 0.5228
440.441263 480.0009 -5.3056 -108.8201 0.0342 0.8476 0.0072 0.5295
440.544878 480.3814 -5.3139 -108.9921 0.0349 0.8423 0.0064 0.5379
440.648375 480.7450 -5.3260 -109.1163 0.0338 0.8365 0.0058 0.5469
440.751865 481.1563 -5.3338 -109.2907 0.0323 0.8302 0.0048 0.5564
440.855478 481.5383 -5.3423 -109.4197 0.0309 0.8243 0.0044 0.5653
440.959097 481.9216 -5.3538 -109.5400 0.0294 0.8183 0.0038 0.5740
441.062709 482.3029 -5.3612 -109.6549 0.0283 0.8124 0.0031 0.5824
441.166450 482.6873 -5.3696 -109.7608 0.0273 0.8067 0.0021 0.5903
441.270064 483.0813 -5.3762 -109.8537 0.0261 0.8016 0.0007 0.5972
441.373807 483.4666 -5.3842 -109.9432 0.0247 0.7970 -0.0008 0.6034
441.477427 483.8619 -5.3925 -110.0330 0.0235 0.7937 -0.0030 0.6079
441.581288 484.3061 -5.3933 -110.1684 0.0218 0.7911 -0.0056 0.6113
441.685035 484.6932 -5.4044 -110.2485 0.0201 0.7899 -0.0067 0.6128
441.788769 485.1041 -5.4157 -110.3486 0.0187 0.7894 -0.0071 0.6136
441.892509 485.5133 -5.4242 -110.4473 0.0174 0.7897 -0.0077 0.6131
441.996372 485.9390 -5.4319 -110.5538 0.0160 0.7908 -0.0084 0.6118
442.100126 486.3775 -5.4487 -110.6706 0.0151 0.7918 -0.0088 0.6105
442.203730 486.7748 -5.4667 -110.7709 0.0136 0.7933 -0.0093 0.6086
442.307515 487.1921 -5.4783 -110.8781 0.0124 0.7957 -0.0108 0.6054
442.411225 487.6008 -5.4898 -110.9901 0.0111 0.7989 -0.0119 0.6012
442.514823 488.0134 -5.4986 -111.1031 0.0105 0.8024 -0.0123 0.5966
442.618572 488.4204 -5.5161 -111.2491 0.0097 0.8055 -0.0116 0.5925
442.722202 488.8122 -5.5201 -111.3740 0.0092 0.8087 -0.0114 0.5880
442.825994 489.2124 -5.5290 -111.4896 0.0074 0.8121 -0.0114 0.5834
442.929548 489.6148 -5.5367 -111.6283 0.0052 0.8157 -0.0105 0.5784
443.033281 490.0124 -5.5470 -111.7845 0.0042 0.8189 -0.0102 0.5738
443.136912 490.3912 -5.5530 -111.9359 0.0060 0.8221 -0.0103 0.5692
443.240536 490.7786 -5.5642 -112.0891 0.0079 0.8252 -0.0097 0.5647
443.344273 491.1291 -5.5703 -112.2405 0.0084 0.8280 -0.0103 0.5605
443.447865 491.4738 -5.5787 -112.3926 0.0079 0.8305 -0.0116 0.5568
443.551382 491.8043 -5.5860 -112.5212 0.0077 0.8328 -0.0131 0.5533
443.654995 492.1136 -5.5826 -112.6547 0.0093 0.8346 -0.0151 0.5506
443.758584 492.4168 -5.5868 -112.7802 0.0125 0.8360 -0.0154 0.5484
443.862082 492.7055 -5.5924 -112.9342 0.0157 0.8363 -0.0138 0.5478
443.965692 493.0074 -5.6065 -113.0570 0.0169 0.8363 -0.0121 0.5479
444.069182 493.2970 -5.6166 -113.1975 0.0172 0.8347 -0.0116 0.5504
444.172548 493.5925 -5.6271 -113.3215 0.0169 0.8318 -0.0118 0.5547
444.276036 493.8887 -5.6268 -113.4341 0.0161 0.8274 -0.0130 0.5612
444.379470 494.1742 -5.6339 -113.5502 0.0157 0.8216 -0.0138 0.5697
444.482771 494.4698 -5.6489 -113.6580 0.0150 0.8145 -0.0142 0.5798
444.586257 494.7672 -5.6402 -113.7597 0.0171 0.8061 -0.0164 0.5913
444.689624 495.0767 -5.6476 -113.8482 0.0179 0.7968 -0.0180 0.6038
444.793097 495.3991 -5.6526 -113.9210 0.0178 0.7865 -0.0193 0.6170
444.896354 495.7331 -5.6608 -113.9551 0.0159 0.7755 -0.0199 0.6308
444.999846 496.0913 -5.6616 -113.9876 0.0139 0.7627 -0.0207 0.6462
445.103116 496.4667 -5.6696 -114.0194 0.0133 0.7485 -0.0198 0.6627
445.206581 496.8416 -5.6725 -114.0243 0.0139 0.7333 -0.0206 0.6794
445.309945 497.2346 -5.6906 -114.0097 0.0135 0.7168 -0.0196 0.6969
445.413310 497.6408 -5.6936 -113.9770 0.0125 0.6988 -0.0205 0.7149
445.516679 498.0560 -5.7004 -113.9200 0.0114 0.6801 -0.0218 0.7327
445.620168 498.4837 -5.7135 -113.8383 0.0123 0.6602 -0.0222 0.7506
445.723544 498.9470 -5.7267 -113.7450 0.0137 0.6383 -0.0227 0.7693
445.827022 499.3998 -5.7400 -113.6102 0.0155 0.6159 -0.0222 0.7874
445.930575 499.8548 -5.7520 -113.4436 0.0154 0.5918 -0.0215 0.8056
446.034003 500.3142 -5.7647 -113.2382 0.0152 0.5671 -0.0199 0.8233
446.137490 500.7634 -5.7768 -112.9993 0.0136 0.5414 -0.0196 0.8405
446.240984 501.2298 -5.7768 -112.7184 0.0124 0.5144 -0.0209 0.8572
446.344640 501.6813 -5.7829 -112.3995 0.0118 0.4868 -0.0205 0.8732
446.448091 502.0954 -5.7893 -112.0587 0.0110 0.4590 -0.0200 0.8881
446.551725 502.5249 -5.7951 -111.6781 0.0104 0.4308 -0.0192 0.9022
446.655446 502.9526 -5.7994 -111.2486 0.0093 0.4030 -0.0200 0.9149
446.759063 503.3973 -5.8238 -110.7835 0.0070 0.3765 -0.0173 0.9262
446.862801 503.7834 -5.8271 -110.3071 0.0052 0.3524 -0.0181 0.9356
446.966661 504.1757 -5.8332 -109.7934 0.0035 0.3306 -0.0183 0.9436
447.070575 504.5648 -5.8388 -109.2351 0.0021 0.3106 -0.0178 0.9504
